,SEASON,TEAM_ID,TEAM_ABBR,IsHomeTeam,WINS,WINS_HOME,GAMES,PTS,PTS_opp,d_PTS_per_GAME,WIN_PCT_TOTAL,WIN_PCT_HOME_GMS,WIN_PCT_AWAY_GMS
337,2014,1610612745,HOU,41,56,30,82,8522,8240,3.4390243902439024,0.6829268292682927,0.7317073170731707,0.6341463414634146
338,2014,1610612746,LAC,41,56,30,82,8751,8211,6.585365853658536,0.6829268292682927,0.7317073170731707,0.6341463414634146
339,2014,1610612747,LAL,41,21,12,82,8073,8634,-6.841463414634147,0.25609756097560976,0.2926829268292683,0.21951219512195122
340,2014,1610612748,MIA,41,37,20,82,7764,7977,-2.597560975609756,0.45121951219512196,0.4878048780487805,0.4146341463414634
341,2014,1610612749,MIL,41,41,23,82,8023,7988,0.4268292682926829,0.5,0.5609756097560976,0.43902439024390244
342,2014,1610612750,MIN,41,16,9,82,8016,8737,-8.792682926829269,0.1951219512195122,0.21951219512195122,0.17073170731707318
343,2014,1610612751,BKN,41,38,19,82,8038,8274,-2.8780487804878048,0.4634146341463415,0.4634146341463415,0.4634146341463415
344,2014,1610612752,NYK,41,17,10,82,7535,8299,-9.317073170731707,0.2073170731707317,0.24390243902439024,0.17073170731707318
345,2014,1610612753,ORL,41,25,13,82,7847,8316,-5.719512195121951,0.3048780487804878,0.3170731707317073,0.2926829268292683
346,2014,1610612754,IND,41,38,23,82,7981,7958,0.2804878048780488,0.4634146341463415,0.5609756097560976,0.36585365853658536
347,2014,1610612755,PHI,41,18,12,82,7542,8278,-8.975609756097562,0.21951219512195122,0.2926829268292683,0.14634146341463414
348,2014,1610612756,PHX,41,39,22,82,8397,8471,-0.9024390243902439,0.47560975609756095,0.5365853658536586,0.4146341463414634
349,2014,1610612757,POR,41,51,32,82,8429,8082,4.2317073170731705,0.6219512195121951,0.7804878048780488,0.4634146341463415
350,2014,1610612758,SAC,41,29,18,82,8310,8614,-3.707317073170732,0.35365853658536583,0.43902439024390244,0.2682926829268293
351,2014,1610612759,SAS,41,55,33,82,8461,7953,6.195121951219512,0.6707317073170732,0.8048780487804879,0.5365853658536586
352,2014,1610612760,OKC,41,45,29,82,8524,8345,2.182926829268293,0.5487804878048781,0.7073170731707317,0.3902439024390244
353,2014,1610612761,TOR,41,49,27,82,8527,8275,3.073170731707317,0.5975609756097561,0.6585365853658537,0.5365853658536586
354,2014,1610612762,UTA,41,38,21,82,7801,7783,0.21951219512195122,0.4634146341463415,0.5121951219512195,0.4146341463414634
355,2014,1610612763,MEM,41,55,31,82,8062,7796,3.2439024390243905,0.6707317073170732,0.7560975609756098,0.5853658536585366
356,2014,1610612764,WAS,41,46,29,82,8080,8021,0.7195121951219512,0.5609756097560976,0.7073170731707317,0.4146341463414634
357,2014,1610612765,DET,41,32,18,82,8077,8159,-1.0,0.3902439024390244,0.43902439024390244,0.34146341463414637
358,2014,1610612766,CHA,41,33,19,82,7721,7981,-3.1707317073170733,0.4024390243902439,0.4634146341463415,0.34146341463414637
359,2015,1610612737,ATL,41,48,27,82,8433,8137,3.6097560975609757,0.5853658536585366,0.6585365853658537,0.5121951219512195
360,2015,1610612738,BOS,41,48,28,82,8669,8406,3.207317073170732,0.5853658536585366,0.6829268292682927,0.4878048780487805
361,2015,1610612739,CLE,41,57,33,82,8555,8063,6.0,0.6951219512195121,0.8048780487804879,0.5853658536585366
362,2015,1610612740,NOP,41,30,21,82,8423,8734,-3.792682926829268,0.36585365853658536,0.5121951219512195,0.21951219512195122
363,2015,1610612741,CHI,41,42,26,82,8335,8456,-1.475609756097561,0.5121951219512195,0.6341463414634146,0.3902439024390244
364,2015,1610612742,DAL,41,42,23,82,8388,8413,-0.3048780487804878,0.5121951219512195,0.5609756097560976,0.4634146341463415
365,2015,1610612743,DEN,41,33,18,82,8355,8609,-3.097560975609756,0.4024390243902439,0.43902439024390244,0.36585365853658536
366,2015,1610612744,GSW,41,73,39,82,9421,8539,10.75609756097561,0.8902439024390244,0.9512195121951219,0.8292682926829268
367,2015,1610612745,HOU,41,41,23,82,8737,8721,0.1951219512195122,0.5,0.5609756097560976,0.43902439024390244
368,2015,1610612746,LAC,41,53,29,82,8569,8218,4.280487804878049,0.6463414634146342,0.7073170731707317,0.5853658536585366
369,2015,1610612747,LAL,41,17,12,82,7982,8766,-9.560975609756097,0.2073170731707317,0.2926829268292683,0.12195121951219512
370,2015,1610612748,MIA,41,48,28,82,8204,8069,1.646341463414634,0.5853658536585366,0.6829268292682927,0.4878048780487805
371,2015,1610612749,MIL,41,33,23,82,8122,8465,-4.182926829268292,0.4024390243902439,0.5609756097560976,0.24390243902439024
372,2015,1610612750,MIN,41,29,14,82,8398,8688,-3.5365853658536586,0.35365853658536583,0.34146341463414637,0.36585365853658536
373,2015,1610612751,BKN,41,21,14,82,8089,8692,-7.353658536585366,0.25609756097560976,0.34146341463414637,0.17073170731707318
374,2015,1610612752,NYK,41,32,18,82,8065,8289,-2.731707317073171,0.3902439024390244,0.43902439024390244,0.34146341463414637
375,2015,1610612753,ORL,41,35,23,82,8369,8502,-1.6219512195121952,0.4268292682926829,0.5609756097560976,0.2926829268292683
376,2015,1610612754,IND,41,45,26,82,8377,8237,1.7073170731707317,0.5487804878048781,0.6341463414634146,0.4634146341463415
377,2015,1610612755,PHI,41,10,7,82,7988,8827,-10.231707317073171,0.12195121951219512,0.17073170731707318,0.07317073170731707
378,2015,1610612756,PHX,41,23,14,82,8271,8817,-6.658536585365853,0.2804878048780488,0.34146341463414637,0.21951219512195122
379,2015,1610612757,POR,41,44,28,82,8622,8554,0.8292682926829268,0.5365853658536586,0.6829268292682927,0.3902439024390244
380,2015,1610612758,SAC,41,33,18,82,8740,8943,-2.475609756097561,0.4024390243902439,0.43902439024390244,0.36585365853658536
381,2015,1610612759,SAS,41,67,40,82,8490,7618,10.634146341463415,0.8170731707317073,0.975609756097561,0.6585365853658537
382,2015,1610612760,OKC,41,55,32,82,9038,8441,7.280487804878049,0.6707317073170732,0.7804878048780488,0.5609756097560976
383,2015,1610612761,TOR,41,56,32,82,8422,8053,4.5,0.6829268292682927,0.7804878048780488,0.5853658536585366
384,2015,1610612762,UTA,41,40,24,82,8010,7863,1.7926829268292683,0.4878048780487805,0.5853658536585366,0.3902439024390244
385,2015,1610612763,MEM,41,42,26,82,8126,8310,-2.2439024390243905,0.5121951219512195,0.6341463414634146,0.3902439024390244
386,2015,1610612764,WAS,41,41,22,82,8534,8575,-0.5,0.5,0.5365853658536586,0.4634146341463415
387,2015,1610612765,DET,41,44,26,82,8361,8311,0.6097560975609756,0.5365853658536586,0.6341463414634146,0.43902439024390244
388,2015,1610612766,CHA,41,48,30,82,8479,8256,2.7195121951219514,0.5853658536585366,0.7317073170731707,0.43902439024390244
389,2016,1610612737,ATL,41,43,23,82,8459,8529,-0.8536585365853658,0.524390243902439,0.5609756097560976,0.4878048780487805
390,2016,1610612738,BOS,41,53,30,82,8857,8641,2.6341463414634148,0.6463414634146342,0.7317073170731707,0.5609756097560976
391,2016,1610612739,CLE,41,51,31,82,9048,8787,3.182926829268293,0.6219512195121951,0.7560975609756098,0.4878048780487805
392,2016,1610612740,NOP,41,34,21,82,8556,8728,-2.097560975609756,0.4146341463414634,0.5121951219512195,0.3170731707317073
393,2016,1610612741,CHI,41,41,25,82,8435,8400,0.4268292682926829,0.5,0.6097560975609756,0.3902439024390244
394,2016,1610612742,DAL,41,33,21,82,8029,8269,-2.926829268292683,0.4024390243902439,0.5121951219512195,0.2926829268292683
395,2016,1610612743,DEN,41,40,22,82,9161,9119,0.5121951219512195,0.4878048780487805,0.5365853658536586,0.43902439024390244
396,2016,1610612744,GSW,41,67,36,82,9503,8549,11.634146341463415,0.8170731707317073,0.8780487804878049,0.7560975609756098
397,2016,1610612745,HOU,41,55,30,82,9458,8985,5.7682926829268295,0.6707317073170732,0.7317073170731707,0.6097560975609756
398,2016,1610612746,LAC,41,51,29,82,8911,8559,4.2926829268292686,0.6219512195121951,0.7073170731707317,0.5365853658536586
399,2016,1610612747,LAL,41,26,17,82,8575,9139,-6.878048780487805,0.3170731707317073,0.4146341463414634,0.21951219512195122
400,2016,1610612748,MIA,41,41,23,82,8460,8373,1.0609756097560976,0.5,0.5609756097560976,0.43902439024390244
401,2016,1610612749,MIL,41,42,23,82,8497,8512,-0.18292682926829268,0.5121951219512195,0.5609756097560976,0.4634146341463415
402,2016,1610612750,MIN,41,31,20,82,8657,8748,-1.1097560975609757,0.3780487804878049,0.4878048780487805,0.2682926829268293
403,2016,1610612751,BKN,41,20,13,82,8673,9225,-6.7317073170731705,0.24390243902439024,0.3170731707317073,0.17073170731707318
404,2016,1610612752,NYK,41,31,19,82,8556,8857,-3.6707317073170733,0.3780487804878049,0.4634146341463415,0.2926829268292683
405,2016,1610612753,ORL,41,29,16,82,8288,8827,-6.573170731707317,0.35365853658536583,0.3902439024390244,0.3170731707317073
406,2016,1610612754,IND,41,42,29,82,8618,8636,-0.21951219512195122,0.5121951219512195,0.7073170731707317,0.3170731707317073
407,2016,1610612755,PHI,41,28,17,82,8400,8867,-5.695121951219512,0.34146341463414637,0.4146341463414634,0.2682926829268293
408,2016,1610612756,PHX,41,24,15,82,8831,9293,-5.634146341463414,0.2926829268292683,0.36585365853658536,0.21951219512195122
409,2016,1610612757,POR,41,41,25,82,8851,8894,-0.524390243902439,0.5,0.6097560975609756,0.3902439024390244
410,2016,1610612758,SAC,41,32,17,82,8430,8748,-3.8780487804878048,0.3902439024390244,0.4146341463414634,0.36585365853658536
411,2016,1610612759,SAS,41,61,31,82,8637,8047,7.195121951219512,0.7439024390243902,0.7560975609756098,0.7317073170731707
412,2016,1610612760,OKC,41,47,28,82,8741,8679,0.7560975609756098,0.573170731707317,0.6829268292682927,0.4634146341463415
413,2016,1610612761,TOR,41,51,28,82,8762,8417,4.2073170731707314,0.6219512195121951,0.6829268292682927,0.5609756097560976
414,2016,1610612762,UTA,41,51,29,82,8258,7935,3.9390243902439024,0.6219512195121951,0.7073170731707317,0.5365853658536586
415,2016,1610612763,MEM,41,43,24,82,8239,8199,0.4878048780487805,0.524390243902439,0.5853658536585366,0.4634146341463415
416,2016,1610612764,WAS,41,49,30,82,8953,8805,1.8048780487804879,0.5975609756097561,0.7317073170731707,0.4634146341463415
417,2016,1610612765,DET,41,37,24,82,8309,8401,-1.1219512195121952,0.45121951219512196,0.5853658536585366,0.3170731707317073
418,2016,1610612766,CHA,41,36,22,82,8601,8585,0.1951219512195122,0.43902439024390244,0.5365853658536586,0.34146341463414637
419,2017,1610612737,ATL,41,24,16,82,8475,8922,-5.451219512195122,0.2926829268292683,0.3902439024390244,0.1951219512195122
420,2017,1610612738,BOS,41,55,27,82,8529,8235,3.5853658536585367,0.6707317073170732,0.6585365853658537,0.6829268292682927
421,2017,1610612739,CLE,41,50,29,82,9091,9014,0.9390243902439024,0.6097560975609756,0.7073170731707317,0.5121951219512195
422,2017,1610612740,NOP,41,48,24,82,9161,9054,1.3048780487804879,0.5853658536585366,0.5853658536585366,0.5853658536585366
423,2017,1610612741,CHI,41,27,17,82,8440,9017,-7.036585365853658,0.32926829268292684,0.4146341463414634,0.24390243902439024
424,2017,1610612742,DAL,41,24,15,82,8390,8639,-3.0365853658536586,0.2926829268292683,0.36585365853658536,0.21951219512195122
425,2017,1610612743,DEN,41,46,31,82,9020,8899,1.475609756097561,0.5609756097560976,0.7560975609756098,0.36585365853658536
426,2017,1610612744,GSW,41,58,29,82,9304,8814,5.975609756097561,0.7073170731707317,0.7073170731707317,0.7073170731707317
427,2017,1610612745,HOU,41,65,34,82,9213,8518,8.475609756097562,0.7926829268292683,0.8292682926829268,0.7560975609756098
428,2017,1610612746,LAC,41,42,22,82,8937,8934,0.036585365853658534,0.5121951219512195,0.5365853658536586,0.4878048780487805
429,2017,1610612747,LAL,41,35,20,82,8862,8989,-1.548780487804878,0.4268292682926829,0.4878048780487805,0.36585365853658536
430,2017,1610612748,MIA,41,44,26,82,8480,8441,0.47560975609756095,0.5365853658536586,0.6341463414634146,0.43902439024390244
431,2017,1610612749,MIL,41,44,25,82,8731,8756,-0.3048780487804878,0.5365853658536586,0.6097560975609756,0.4634146341463415
432,2017,1610612750,MIN,41,47,30,82,8980,8797,2.231707317073171,0.573170731707317,0.7317073170731707,0.4146341463414634
433,2017,1610612751,BKN,41,28,15,82,8741,9048,-3.7439024390243905,0.34146341463414637,0.36585365853658536,0.3170731707317073
434,2017,1610612752,NYK,41,29,19,82,8566,8858,-3.5609756097560976,0.35365853658536583,0.4634146341463415,0.24390243902439024
435,2017,1610612753,ORL,41,25,17,82,8479,8874,-4.817073170731708,0.3048780487804878,0.4146341463414634,0.1951219512195122
436,2017,1610612754,IND,41,48,27,82,8656,8543,1.3780487804878048,0.5853658536585366,0.6585365853658537,0.5121951219512195
437,2017,1610612755,PHI,41,52,30,82,9004,8635,4.5,0.6341463414634146,0.7317073170731707,0.5365853658536586
438,2017,1610612756,PHX,41,21,10,82,8522,9290,-9.365853658536585,0.25609756097560976,0.24390243902439024,0.2682926829268293
439,2017,1610612757,POR,41,49,28,82,8661,8448,2.597560975609756,0.5975609756097561,0.6829268292682927,0.5121951219512195
440,2017,1610612758,SAC,41,27,14,82,8104,8677,-6.987804878048781,0.32926829268292684,0.34146341463414637,0.3170731707317073
441,2017,1610612759,SAS,41,47,33,82,8424,8187,2.8902439024390243,0.573170731707317,0.8048780487804879,0.34146341463414637
442,2017,1610612760,OKC,41,48,27,82,8844,8564,3.4146341463414633,0.5853658536585366,0.6585365853658537,0.5121951219512195
443,2017,1610612761,TOR,41,59,34,82,9156,8518,7.780487804878049,0.7195121951219512,0.8292682926829268,0.6097560975609756
444,2017,1610612762,UTA,41,48,28,82,8540,8187,4.304878048780488,0.5853658536585366,0.6829268292682927,0.4878048780487805
445,2017,1610612763,MEM,41,22,16,82,8145,8654,-6.2073170731707314,0.2682926829268293,0.3902439024390244,0.14634146341463414
446,2017,1610612764,WAS,41,43,23,82,8742,8694,0.5853658536585366,0.524390243902439,0.5609756097560976,0.4878048780487805
447,2017,1610612765,DET,41,39,25,82,8509,8521,-0.14634146341463414,0.47560975609756095,0.6097560975609756,0.34146341463414637
448,2017,1610612766,CHA,41,36,21,82,8874,8853,0.25609756097560976,0.43902439024390244,0.5121951219512195,0.36585365853658536
449,2018,1610612737,ATL,41,29,17,82,9294,9788,-6.024390243902439,0.35365853658536583,0.4146341463414634,0.2926829268292683
450,2018,1610612738,BOS,41,49,28,82,9216,8852,4.439024390243903,0.5975609756097561,0.6829268292682927,0.5121951219512195
451,2018,1610612739,CLE,41,19,13,82,8567,9355,-9.609756097560975,0.23170731707317074,0.3170731707317073,0.14634146341463414
452,2018,1610612740,NOP,41,33,19,82,9466,9575,-1.329268292682927,0.4024390243902439,0.4634146341463415,0.34146341463414637
453,2018,1610612741,CHI,41,22,9,82,8605,9295,-8.414634146341463,0.2682926829268293,0.21951219512195122,0.3170731707317073
454,2018,1610612742,DAL,41,33,24,82,8927,9032,-1.2804878048780488,0.4024390243902439,0.5853658536585366,0.21951219512195122
455,2018,1610612743,DEN,41,54,34,82,9075,8751,3.951219512195122,0.6585365853658537,0.8292682926829268,0.4878048780487805
456,2018,1610612744,GSW,41,57,30,82,9650,9120,6.463414634146342,0.6951219512195121,0.7317073170731707,0.6585365853658537
457,2018,1610612745,HOU,41,53,31,82,9341,8950,4.7682926829268295,0.6463414634146342,0.7560975609756098,0.5365853658536586
458,2018,1610612746,LAC,41,48,26,82,9442,9372,0.8536585365853658,0.5853658536585366,0.6341463414634146,0.5365853658536586
459,2018,1610612747,LAL,41,37,22,82,9165,9306,-1.7195121951219512,0.45121951219512196,0.5365853658536586,0.36585365853658536
460,2018,1610612748,MIA,41,39,19,82,8668,8687,-0.23170731707317074,0.47560975609756095,0.4634146341463415,0.4878048780487805
461,2018,1610612749,MIL,41,60,33,82,9686,8959,8.865853658536585,0.7317073170731707,0.8048780487804879,0.6585365853658537
462,2018,1610612750,MIN,41,36,25,82,9223,9346,-1.5,0.43902439024390244,0.6097560975609756,0.2682926829268293
463,2018,1610612751,BKN,41,42,23,82,9204,9210,-0.07317073170731707,0.5121951219512195,0.5609756097560976,0.4634146341463415
464,2018,1610612752,NYK,41,17,9,82,8575,9330,-9.207317073170731,0.2073170731707317,0.21951219512195122,0.1951219512195122
465,2018,1610612753,ORL,41,42,25,82,8800,8742,0.7073170731707317,0.5121951219512195,0.6097560975609756,0.4146341463414634
466,2018,1610612754,IND,41,48,29,82,8857,8584,3.3292682926829267,0.5853658536585366,0.7073170731707317,0.4634146341463415
467,2018,1610612755,PHI,41,51,31,82,9445,9224,2.6951219512195124,0.6219512195121951,0.7560975609756098,0.4878048780487805
468,2018,1610612756,PHX,41,19,12,82,8815,9581,-9.341463414634147,0.23170731707317074,0.2926829268292683,0.17073170731707318
469,2018,1610612757,POR,41,53,32,82,9402,9058,4.195121951219512,0.6463414634146342,0.7804878048780488,0.5121951219512195
470,2018,1610612758,SAC,41,39,24,82,9363,9455,-1.1219512195121952,0.47560975609756095,0.5853658536585366,0.36585365853658536
471,2018,1610612759,SAS,41,48,32,82,9156,9018,1.6829268292682926,0.5853658536585366,0.7804878048780488,0.3902439024390244
472,2018,1610612760,OKC,41,49,27,82,9387,9108,3.402439024390244,0.5975609756097561,0.6585365853658537,0.5365853658536586
473,2018,1610612761,TOR,41,58,32,82,9384,8885,6.085365853658536,0.7073170731707317,0.7804878048780488,0.6341463414634146
474,2018,1610612762,UTA,41,50,29,82,9161,8730,5.2560975609756095,0.6097560975609756,0.7073170731707317,0.5121951219512195
475,2018,1610612763,MEM,41,33,21,82,8490,8703,-2.597560975609756,0.4024390243902439,0.5121951219512195,0.2926829268292683
476,2018,1610612764,WAS,41,32,22,82,9350,9588,-2.902439024390244,0.3902439024390244,0.5365853658536586,0.24390243902439024
477,2018,1610612765,DET,41,41,26,82,8778,8798,-0.24390243902439024,0.5,0.6341463414634146,0.36585365853658536
478,2018,1610612766,CHA,41,39,25,82,9081,9171,-1.0975609756097562,0.47560975609756095,0.6097560975609756,0.34146341463414637
479,2019,1610612737,ATL,31,19,13,62,6913,7385,-7.612903225806452,0.3064516129032258,0.41935483870967744,0.1935483870967742
480,2019,1610612738,BOS,29,41,23,59,6688,6287,6.796610169491525,0.6949152542372882,0.7931034482758621,0.6
481,2019,1610612739,CLE,32,17,9,60,6390,6884,-8.233333333333333,0.2833333333333333,0.28125,0.2857142857142857
482,2019,1610612740,NOP,30,26,12,60,6949,7012,-1.05,0.43333333333333335,0.4,0.4666666666666667
483,2019,1610612741,CHI,31,20,12,60,6411,6602,-3.183333333333333,0.3333333333333333,0.3870967741935484,0.27586206896551724
484,2019,1610612742,DAL,30,37,16,61,7110,6735,6.147540983606557,0.6065573770491803,0.5333333333333333,0.6774193548387096
485,2019,1610612743,DEN,31,41,24,60,6654,6444,3.5,0.6833333333333333,0.7741935483870968,0.5862068965517241
486,2019,1610612744,GSW,31,13,7,61,6458,7012,-9.081967213114755,0.21311475409836064,0.22580645161290322,0.2
487,2019,1610612745,HOU,29,39,21,59,7010,6730,4.745762711864407,0.6610169491525424,0.7241379310344828,0.6
488,2019,1610612746,LAC,31,41,25,60,6973,6601,6.2,0.6833333333333333,0.8064516129032258,0.5517241379310345
489,2019,1610612747,LAL,28,46,21,59,6756,6319,7.406779661016949,0.7796610169491526,0.75,0.8064516129032258
490,2019,1610612748,MIA,29,38,25,60,6767,6570,3.283333333333333,0.6333333333333333,0.8620689655172413,0.41935483870967744
491,2019,1610612749,MIL,30,52,27,60,7175,6411,12.733333333333333,0.8666666666666667,0.9,0.8333333333333334
492,2019,1610612750,MIN,29,17,7,59,6658,6912,-4.305084745762712,0.288135593220339,0.2413793103448276,0.3333333333333333
493,2019,1610612751,BKN,29,26,16,59,6528,6563,-0.5932203389830508,0.4406779661016949,0.5517241379310345,0.3333333333333333
494,2019,1610612752,NYK,29,18,9,60,6304,6711,-6.783333333333333,0.3,0.3103448275862069,0.2903225806451613
495,2019,1610612753,ORL,30,27,16,60,6316,6392,-1.2666666666666666,0.45,0.5333333333333333,0.36666666666666664
496,2019,1610612754,IND,31,36,21,60,6560,6426,2.2333333333333334,0.6,0.6774193548387096,0.5172413793103449
497,2019,1610612755,PHI,30,37,28,61,6653,6527,2.0655737704918034,0.6065573770491803,0.9333333333333333,0.2903225806451613
498,2019,1610612756,PHX,32,24,11,61,6830,6913,-1.360655737704918,0.39344262295081966,0.34375,0.4482758620689655
499,2019,1610612757,POR,29,26,16,61,6896,7040,-2.360655737704918,0.4262295081967213,0.5517241379310345,0.3125
500,2019,1610612758,SAC,28,26,13,60,6498,6618,-2.0,0.43333333333333335,0.4642857142857143,0.40625
501,2019,1610612759,SAS,28,25,15,58,6546,6641,-1.6379310344827587,0.43103448275862066,0.5357142857142857,0.3333333333333333
502,2019,1610612760,OKC,32,37,20,60,6650,6509,2.35,0.6166666666666667,0.625,0.6071428571428571
503,2019,1610612761,TOR,32,42,23,60,6768,6386,6.366666666666666,0.7,0.71875,0.6785714285714286
504,2019,1610612762,UTA,30,37,21,59,6566,6386,3.0508474576271185,0.6271186440677966,0.7,0.5517241379310345
505,2019,1610612763,MEM,31,29,17,60,6747,6882,-2.25,0.48333333333333334,0.5483870967741935,0.41379310344827586
506,2019,1610612764,WAS,29,22,14,59,6840,7073,-3.9491525423728815,0.3728813559322034,0.4827586206896552,0.26666666666666666
507,2019,1610612765,DET,31,20,11,62,6676,6868,-3.096774193548387,0.3225806451612903,0.3548387096774194,0.2903225806451613
508,2019,1610612766,CHA,28,21,9,60,6117,6568,-7.516666666666667,0.35,0.32142857142857145,0.375
